Date,A4260536
23/07/1990,4.91
24/07/1990,4.84999
25/07/1990,4.79042
26/07/1990,4.73129
27/07/1990,4.69537
28/07/1990,4.75132
29/07/1990,4.76408
30/07/1990,4.76408
31/07/1990,4.78388
1/08/1990,4.82478
2/08/1990,4.72029
3/08/1990,4.77994
4/08/1990,4.85132
5/08/1990,4.85137
6/08/1990,4.83043
7/08/1990,4.79445
8/08/1990,4.91438
9/08/1990,4.99503
10/08/1990,5.02877
11/08/1990,4.98382
12/08/1990,4.9396
13/08/1990,4.96734
14/08/1990,5.02309
15/08/1990,5.03875
16/08/1990,5.09142
17/08/1990,5.03233
18/08/1990,5.02879
19/08/1990,5.02879
20/08/1990,5.06524
21/08/1990,5.18049
22/08/1990,5.1342
23/08/1990,5.11258
24/08/1990,5.04596
25/08/1990,5.05074
26/08/1990,5.07375
27/08/1990,5.09681
28/08/1990,5.35313
29/08/1990,5.35494
30/08/1990,5.29571
31/08/1990,5.22073
1/09/1990,5.30213
2/09/1990,5.30213
3/09/1990,5.30213
4/09/1990,5.30213
5/09/1990,5.30652
6/09/1990,5.36679
7/09/1990,5.28364
8/09/1990,5.21006
9/09/1990,5.21005
10/09/1990,5.21005
11/09/1990,5.19771
12/09/1990,5.4037
13/09/1990,5.26773
14/09/1990,5.22885
15/09/1990,5.29651
16/09/1990,5.24437
17/09/1990,5.2394
18/09/1990,5.21005
19/09/1990,5.22241
20/09/1990,5.26618
21/09/1990,5.13923
22/09/1990,5.13175
23/09/1990,5.2149
24/09/1990,5.2128
25/09/1990,5.37141
26/09/1990,5.34199
27/09/1990,5.25037
28/09/1990,5.21005
29/09/1990,5.18313
30/09/1990,5.1543
1/10/1990,5.19719
2/10/1990,5.14241
3/10/1990,5.20131
4/10/1990,5.21005
5/10/1990,5.21005
6/10/1990,5.195
7/10/1990,5.12723
8/10/1990,5.25624
9/10/1990,5.19663
10/10/1990,5.11838
11/10/1990,5.07427
12/10/1990,5.01455
13/10/1990,4.98377
14/10/1990,4.95028
15/10/1990,5.02651
16/10/1990,5.09585
17/10/1990,5.0362
18/10/1990,5.0454
19/10/1990,5.11226
20/10/1990,5.11894
21/10/1990,5.09383
22/10/1990,4.96921
23/10/1990,4.93898
24/10/1990,4.92704
25/10/1990,4.90764
26/10/1990,4.92908
27/10/1990,4.91961
28/10/1990,4.89525
29/10/1990,4.87557
30/10/1990,4.98526
31/10/1990,5.34548
1/11/1990,5.23449
2/11/1990,5.16659
3/11/1990,5.2108
4/11/1990,5.17485
5/11/1990,5.11161
6/11/1990,5.11248
7/11/1990,5.23675
8/11/1990,5.21983
9/11/1990,5.24983
10/11/1990,5.29898
11/11/1990,5.17671
12/11/1990,4.98
13/11/1990,4.84611
14/11/1990,4.87228
15/11/1990,4.85839
16/11/1990,4.89701
17/11/1990,4.82269
18/11/1990,4.77779
19/11/1990,4.65599
20/11/1990,4.52205
21/11/1990,4.50273
22/11/1990,4.54472
23/11/1990,4.56233
24/11/1990,4.50828
25/11/1990,4.52879
26/11/1990,4.44849
27/11/1990,4.37118
28/11/1990,4.30419
29/11/1990,4.26708
30/11/1990,4.20439
1/12/1990,4.35148
2/12/1990,4.25163
3/12/1990,4.1382
4/12/1990,4.09109
5/12/1990,4.21021
6/12/1990,4.29507
7/12/1990,4.35147
8/12/1990,4.28898
9/12/1990,4.33624
10/12/1990,4.56188
11/12/1990,4.33499
12/12/1990,4.28797
13/12/1990,4.24703
14/12/1990,4.22693
15/12/1990,4.17171
16/12/1990,4.10766
17/12/1990,4.04948
18/12/1990,4.05879
19/12/1990,4.09893
20/12/1990,3.99239
21/12/1990,3.79342
22/12/1990,3.78253
23/12/1990,3.79167
24/12/1990,3.72968
25/12/1990,3.55356
26/12/1990,3.54649
27/12/1990,3.53071
28/12/1990,3.48382
29/12/1990,3.47851
30/12/1990,3.43034
31/12/1990,3.42285
1/01/1991,3.37039
2/01/1991,3.32394
3/01/1991,3.39746
4/01/1991,3.51451
5/01/1991,3.54002
6/01/1991,3.47177
7/01/1991,3.44549
8/01/1991,3.42687
9/01/1991,3.32628
10/01/1991,3.25092
11/01/1991,3.26098
12/01/1991,3.26819
13/01/1991,3.19901
14/01/1991,3.14637
15/01/1991,3.12798
16/01/1991,3.17909
17/01/1991,3.17656
18/01/1991,3.14377
19/01/1991,3.09814
20/01/1991,3.07974
21/01/1991,3.12459
22/01/1991,5.06327
23/01/1991,4.21503
24/01/1991,3.48451
25/01/1991,3.32915
26/01/1991,3.28232
27/01/1991,3.28227
28/01/1991,3.31041
29/01/1991,3.35201
30/01/1991,3.32765
31/01/1991,3.35028
1/02/1991,3.31575
2/02/1991,3.16431
3/02/1991,3.0482
4/02/1991,3.00767
5/02/1991,3.07417
6/02/1991,3.10928
7/02/1991,3.05617
8/02/1991,3.12958
9/02/1991,3.03221
10/02/1991,3.01137
11/02/1991,3.00988
12/02/1991,2.96752
13/02/1991,2.9945
14/02/1991,3.1127
15/02/1991,3.24664
16/02/1991,3.24635
17/02/1991,3.24914
18/02/1991,3.18833
19/02/1991,3.26911
20/02/1991,3.25185
21/02/1991,3.25242
22/02/1991,3.28951
23/02/1991,3.24715
24/02/1991,3.17855
25/02/1991,3.12095
26/02/1991,3.20657
27/02/1991,3.17751
28/02/1991,3.14533
1/03/1991,3.20463
2/03/1991,3.19519
3/03/1991,3.16108
4/03/1991,3.12649
5/03/1991,3.14482
6/03/1991,3.11117
7/03/1991,3.02609
8/03/1991,3.06151
9/03/1991,3.18458
10/03/1991,3.13366
11/03/1991,3.12277
12/03/1991,3.08305
13/03/1991,3.09433
14/03/1991,3.08247
15/03/1991,3.0892
16/03/1991,3.09467
17/03/1991,3.0495
18/03/1991,3.09028
19/03/1991,3.15805
20/03/1991,3.16128
21/03/1991,3.16217
22/03/1991,3.17739
23/03/1991,3.13217
24/03/1991,3.1146
25/03/1991,3.09208
26/03/1991,3.14157
27/03/1991,3.11358
28/03/1991,3.09591
29/03/1991,3.11366
30/03/1991,3.18014
31/03/1991,3.19342
1/04/1991,3.33345
2/04/1991,3.26155
3/04/1991,3.21565
4/04/1991,3.19859
5/04/1991,3.19389
6/04/1991,3.14743
7/04/1991,3.14491
8/04/1991,3.12604
9/04/1991,3.09444
10/04/1991,3.11368
11/04/1991,3.15991
12/04/1991,3.16052
13/04/1991,3.18073
14/04/1991,3.22869
15/04/1991,3.19439
16/04/1991,3.14954
17/04/1991,3.1576
18/04/1991,3.16535
19/04/1991,3.10894
20/04/1991,3.05988
21/04/1991,3.07671
22/04/1991,3.04192
23/04/1991,3.03166
24/04/1991,3.135
25/04/1991,3.53734
26/04/1991,3.24823
27/04/1991,3.20051
28/04/1991,3.21184
29/04/1991,3.16844
30/04/1991,3.18964
1/05/1991,3.16819
2/05/1991,3.18975
3/05/1991,3.16666
4/05/1991,3.14481
5/05/1991,3.06303
6/05/1991,3.05671
7/05/1991,3.07773
8/05/1991,3.07773
9/05/1991,3.07773
10/05/1991,3.07773
11/05/1991,3.07145
12/05/1991,3.01188
13/05/1991,3.01305
14/05/1991,3.05781
15/05/1991,3.07555
16/05/1991,3.0598
17/05/1991,3.04175
18/05/1991,3.02376
19/05/1991,3.00583
20/05/1991,2.98796
21/05/1991,2.97016
22/05/1991,2.95242
23/05/1991,2.9347
24/05/1991,2.917
25/05/1991,2.89936
26/05/1991,2.88179
27/05/1991,2.86428
28/05/1991,2.84684
29/05/1991,2.82946
30/05/1991,2.8178
31/05/1991,2.81749
1/06/1991,2.82727
2/06/1991,3.34302
3/06/1991,3.15405
4/06/1991,3.02222
5/06/1991,3.08752
6/06/1991,3.22853
7/06/1991,3.07773
8/06/1991,3.05099
9/06/1991,4.42559
10/06/1991,3.83533
11/06/1991,3.33098
12/06/1991,3.24392
13/06/1991,3.16898
14/06/1991,3.18413
15/06/1991,3.21301
16/06/1991,3.17664
17/06/1991,3.14501
18/06/1991,3.18193
19/06/1991,3.17582
20/06/1991,3.18229
21/06/1991,3.24062
22/06/1991,3.27259
23/06/1991,3.25528
24/06/1991,3.23802
25/06/1991,3.22091
26/06/1991,3.2511
27/06/1991,3.32103
28/06/1991,3.39229
29/06/1991,3.43108
30/06/1991,3.38529
1/07/1991,3.29522
2/07/1991,3.28202
3/07/1991,3.30476
4/07/1991,3.47767
5/07/1991,3.43858
6/07/1991,3.35219
7/07/1991,3.43218
8/07/1991,3.45849
9/07/1991,3.43516
10/07/1991,3.39993
11/07/1991,3.38787
12/07/1991,3.44492
13/07/1991,3.4524
14/07/1991,3.45257
15/07/1991,3.42262
16/07/1991,3.42307
17/07/1991,3.47242
18/07/1991,3.44779
19/07/1991,3.42262
20/07/1991,3.42262
21/07/1991,3.51731
22/07/1991,3.64755
23/07/1991,3.53248
24/07/1991,3.49425
25/07/1991,3.49425
26/07/1991,3.53094
27/07/1991,3.60406
28/07/1991,3.6778
29/07/1991,3.7145
30/07/1991,3.7885
31/07/1991,3.82798
1/08/1991,3.859
2/08/1991,3.86585
3/08/1991,3.86585
4/08/1991,3.86585
5/08/1991,3.90025
6/08/1991,3.97291
7/08/1991,4.01995
8/08/1991,4.01528
9/08/1991,3.96877
10/08/1991,3.94288
11/08/1991,3.94288
12/08/1991,3.94288
13/08/1991,3.94847
14/08/1991,3.97738
15/08/1991,4.00843
16/08/1991,3.99732
17/08/1991,3.95991
18/08/1991,3.94288
19/08/1991,3.94295
20/08/1991,3.98475
21/08/1991,4.06251
22/08/1991,4.0997
23/08/1991,4.26048
24/08/1991,4.14368
25/08/1991,4.09951
26/08/1991,4.06092
27/08/1991,4.16314
28/08/1991,4.15558
29/08/1991,4.22176
30/08/1991,4.26582
31/08/1991,4.20522
1/09/1991,4.1356
2/09/1991,4.05863
3/09/1991,4.06133
4/09/1991,4.0997
5/09/1991,4.07113
6/09/1991,4.02313
7/09/1991,4.06738
8/09/1991,4.0997
9/09/1991,4.10386
10/09/1991,4.32004
11/09/1991,4.20145
12/09/1991,4.17949
13/09/1991,4.17357
14/09/1991,4.13785
15/09/1991,4.22522
16/09/1991,4.26092
17/09/1991,4.5207
18/09/1991,33.7828
19/09/1991,830.95556
20/09/1991,233.04246
21/09/1991,73.64878
22/09/1991,23.8899
23/09/1991,13.26972
24/09/1991,9.29588
25/09/1991,7.71817
26/09/1991,7.05972
27/09/1991,6.63423
28/09/1991,6.40729
29/09/1991,6.28822
30/09/1991,6.19882
1/10/1991,6.11094
2/10/1991,6.1339
3/10/1991,6.17349
4/10/1991,6.05217
5/10/1991,5.91411
6/10/1991,5.92129
7/10/1991,5.97326
8/10/1991,5.91316
9/10/1991,5.87508
10/10/1991,5.87508
11/10/1991,5.82631
12/10/1991,5.72869
13/10/1991,5.72842
14/10/1991,5.72899
15/10/1991,5.68018
16/10/1991,5.68018
17/10/1991,5.68018
18/10/1991,5.68018
19/10/1991,5.68017
20/10/1991,5.63133
21/10/1991,5.68219
22/10/1991,5.72714
23/10/1991,5.73038
24/10/1991,5.82235
25/10/1991,5.82929
26/10/1991,5.82883
27/10/1991,5.87508
28/10/1991,5.87516
29/10/1991,5.97911
30/10/1991,6.07395
31/10/1991,6.07405
1/11/1991,6.12392
2/11/1991,6.34572
3/11/1991,7.62131
4/11/1991,6.75887
5/11/1991,6.58953
6/11/1991,7.08817
7/11/1991,7.04744
8/11/1991,7.16088
9/11/1991,7.45272
10/11/1991,7.62107
11/11/1991,7.9286
12/11/1991,8.16088
13/11/1991,8.29091
14/11/1991,8.42697
15/11/1991,8.61198
16/11/1991,8.81285
17/11/1991,9.13512
18/11/1991,9.30914
19/11/1991,9.43254
20/11/1991,9.4144
21/11/1991,9.50477
22/11/1991,9.68729
23/11/1991,9.95631
24/11/1991,9.99323
25/11/1991,10.01619
26/11/1991,10.06603
27/11/1991,9.88554
28/11/1991,9.81818
29/11/1991,9.61206
30/11/1991,9.50564
1/12/1991,9.41178
2/12/1991,9.31847
3/12/1991,9.19607
4/12/1991,9.08142
5/12/1991,9.28678
6/12/1991,9.10908
7/12/1991,8.96355
8/12/1991,8.78584
9/12/1991,8.52717
10/12/1991,8.47225
11/12/1991,8.21889
12/12/1991,7.89588
13/12/1991,7.66038
14/12/1991,7.36422
15/12/1991,7.19174
16/12/1991,6.98616
17/12/1991,6.68111
18/12/1991,6.53544
19/12/1991,6.16453
20/12/1991,6.10628
21/12/1991,5.90465
22/12/1991,5.66983
23/12/1991,5.34758
24/12/1991,5.17493
25/12/1991,4.97833
26/12/1991,4.94881
27/12/1991,4.90009
28/12/1991,4.74114
29/12/1991,4.61443
30/12/1991,4.6084
31/12/1991,4.49423
1/01/1992,4.41228
2/01/1992,4.37824
3/01/1992,4.21662
4/01/1992,4.32891
5/01/1992,4.36078
6/01/1992,4.27733
7/01/1992,4.32528
8/01/1992,4.30137
9/01/1992,4.44097
10/01/1992,4.28923
11/01/1992,4.17923
12/01/1992,4.09123
13/01/1992,4.02083
14/01/1992,4.02068
15/01/1992,3.97666
16/01/1992,3.83399
17/01/1992,3.78948
18/01/1992,3.74624
19/01/1992,3.672
20/01/1992,3.64067
21/01/1992,3.72611
22/01/1992,3.74671
23/01/1992,3.79931
24/01/1992,3.73805
25/01/1992,3.5974
26/01/1992,3.58412
27/01/1992,3.61352
28/01/1992,3.64307
29/01/1992,3.67277
30/01/1992,3.7046
31/01/1992,3.75568
1/02/1992,3.59588
2/02/1992,3.56722
3/02/1992,3.61032
4/02/1992,3.55217
5/02/1992,3.58306
6/02/1992,3.59498
7/02/1992,3.52753
8/02/1992,3.42262
9/02/1992,3.42384
10/02/1992,3.5137
11/02/1992,3.65779
12/02/1992,3.62115
13/02/1992,3.52079
14/02/1992,3.44771
15/02/1992,3.42182
16/02/1992,3.37756
17/02/1992,3.35275
18/02/1992,3.3966
19/02/1992,3.37958
20/02/1992,3.48674
21/02/1992,3.4869
22/02/1992,3.66842
23/02/1992,3.68776
24/02/1992,3.66546
25/02/1992,3.63908
26/02/1992,3.59168
27/02/1992,3.56793
28/02/1992,3.62409
29/02/1992,4.73031
1/03/1992,4.52599
2/03/1992,4.10786
3/03/1992,4.03581
4/03/1992,3.97376
5/03/1992,3.84896
6/03/1992,3.73249
7/03/1992,3.64019
8/03/1992,3.6386
9/03/1992,3.58966
10/03/1992,3.56677
11/03/1992,3.56512
12/03/1992,3.51812
13/03/1992,3.54427
14/03/1992,3.61649
15/03/1992,3.64184
16/03/1992,3.69311
17/03/1992,3.77273
18/03/1992,3.8504
19/03/1992,3.76399
20/03/1992,3.58933
21/03/1992,3.67103
22/03/1992,3.70689
23/03/1992,3.68448
24/03/1992,3.75145
25/03/1992,3.68201
26/03/1992,3.65525
27/03/1992,3.95138
28/03/1992,3.87817
29/03/1992,3.84807
30/03/1992,3.8158
31/03/1992,3.71577
1/04/1992,3.77175
2/04/1992,3.76966
3/04/1992,3.72365
4/04/1992,3.91863
5/04/1992,4.10812
6/04/1992,4.8797
7/04/1992,4.24712
8/04/1992,4.20964
9/04/1992,4.126
10/04/1992,4.02079
11/04/1992,3.97969
12/04/1992,3.98369
13/04/1992,4.10569
14/04/1992,4.22314
15/04/1992,4.17358
16/04/1992,4.0997
17/04/1992,4.09958
18/04/1992,4.05607
19/04/1992,4.07575
20/04/1992,4.1411
21/04/1992,4.0997
22/04/1992,4.09958
23/04/1992,4.05714
24/04/1992,4.02083
25/04/1992,4.02098
26/04/1992,4.09205
27/04/1992,4.43392
28/04/1992,4.16594
29/04/1992,4.14217
30/04/1992,4.11849
1/05/1992,4.13156
2/05/1992,4.17949
3/05/1992,4.179
4/05/1992,4.08792
5/05/1992,4.0674
6/05/1992,4.14653
7/05/1992,4.17997
8/05/1992,4.2403
9/05/1992,4.24615
10/05/1992,4.18636
11/05/1992,4.8576
12/05/1992,4.43756
13/05/1992,4.36856
14/05/1992,4.48191
15/05/1992,4.46531
16/05/1992,4.49807
17/05/1992,4.4394
18/05/1992,4.48982
19/05/1992,4.43872
20/05/1992,4.37682
21/05/1992,4.31544
22/05/1992,4.28397
23/05/1992,4.33972
24/05/1992,4.29203
25/05/1992,4.26128
26/05/1992,4.35904
27/05/1992,4.32453
28/05/1992,4.30902
29/05/1992,4.2439
30/05/1992,4.23695
31/05/1992,4.20075
1/06/1992,4.17949
2/06/1992,4.17949
3/06/1992,4.17949
4/06/1992,4.17948
5/06/1992,4.13915
6/06/1992,4.13981
7/06/1992,4.13918
8/06/1992,4.13953
9/06/1992,4.2193
10/06/1992,4.16108
11/06/1992,4.20064
12/06/1992,4.21779
13/06/1992,4.17949
14/06/1992,4.17952
15/06/1992,4.22185
16/06/1992,4.21824
17/06/1992,4.30028
18/06/1992,4.34184
19/06/1992,4.58006
20/06/1992,4.43585
21/06/1992,4.47532
22/06/1992,4.4666
23/06/1992,4.44758
24/06/1992,4.50792
25/06/1992,4.47549
26/06/1992,4.44658
27/06/1992,4.48845
28/06/1992,4.53055
29/06/1992,4.57204
30/06/1992,4.62905
1/07/1992,4.60866
2/07/1992,4.55678
3/07/1992,4.5381
4/07/1992,4.5925
5/07/1992,4.63514
6/07/1992,4.86761
7/07/1992,4.7743
8/07/1992,4.80917
9/07/1992,4.78906
10/07/1992,4.70377
11/07/1992,4.74202
12/07/1992,4.68589
13/07/1992,4.67775
14/07/1992,4.66428
15/07/1992,4.60053
16/07/1992,4.56872
17/07/1992,4.55301
18/07/1992,4.64179
19/07/1992,4.91891
20/07/1992,4.84012
21/07/1992,4.72218
22/07/1992,4.80667
23/07/1992,4.72624
24/07/1992,4.84304
25/07/1992,4.902
26/07/1992,4.88868
27/07/1992,4.90236
28/07/1992,4.88855
29/07/1992,4.90327
30/07/1992,4.9396
31/07/1992,4.97252
1/08/1992,5.02836
2/08/1992,4.97645
3/08/1992,4.98947
4/08/1992,4.75138
5/08/1992,4.67775
6/08/1992,4.72017
7/08/1992,4.85333
8/08/1992,5.04455
9/08/1992,4.98638
10/08/1992,5.18842
11/08/1992,5.19018
12/08/1992,5.85532
13/08/1992,5.5297
14/08/1992,5.39518
15/08/1992,5.39518
16/08/1992,5.39518
17/08/1992,5.34776
18/08/1992,5.34648
19/08/1992,5.48402
20/08/1992,5.40481
21/08/1992,5.35019
22/08/1992,5.39518
23/08/1992,5.34735
24/08/1992,5.35099
25/08/1992,5.39486
26/08/1992,5.48993
27/08/1992,5.53423
28/08/1992,5.44001
29/08/1992,6.11857
30/08/1992,98.12793
31/08/1992,1641.52054
1/09/1992,666.05472
2/09/1992,303.15983
3/09/1992,107.24892
4/09/1992,42.7488
5/09/1992,21.98876
6/09/1992,15.32195
7/09/1992,13.89761
8/09/1992,15.75535
9/09/1992,11.8239
10/09/1992,10.16508
11/09/1992,9.7247
12/09/1992,9.47223
13/09/1992,9.29296
14/09/1992,9.59167
15/09/1992,9.68355
16/09/1992,10.22961
17/09/1992,782.85192
18/09/1992,249.19461
19/09/1992,109.62708
20/09/1992,47.40887
21/09/1992,25.83973
22/09/1992,18.31718
23/09/1992,14.66
24/09/1992,279.9377
25/09/1992,4013.89833
26/09/1992,971.98291
27/09/1992,309.24896
28/09/1992,149.83478
29/09/1992,96.85806
30/09/1992,111.50596
1/10/1992,88.31673
2/10/1992,53.14355
3/10/1992,37.37087
4/10/1992,1396.50239
5/10/1992,1232.44357
6/10/1992,404.39569
7/10/1992,174.13913
8/10/1992,119.35087
9/10/1992,1679.11087
10/10/1992,705.43596
11/10/1992,293.60368
12/10/1992,159.76612
13/10/1992,105.47842
14/10/1992,72.73008
15/10/1992,57.06092
16/10/1992,44.12945
17/10/1992,231.49945
18/10/1992,590.82916
19/10/1992,447.47802
20/10/1992,285.20948
21/10/1992,171.43296
22/10/1992,108.60251
23/10/1992,71.82537
24/10/1992,55.38092
25/10/1992,44.62181
26/10/1992,34.81776
27/10/1992,31.88283
28/10/1992,28.59968
29/10/1992,28.54049
30/10/1992,30.36298
31/10/1992,33.79945
1/11/1992,41.86202
2/11/1992,32.39508
3/11/1992,26.99971
4/11/1992,24.14848
5/11/1992,22.41674
6/11/1992,21.40031
7/11/1992,20.48132
8/11/1992,19.81494
9/11/1992,19.89314
10/11/1992,20.93306
11/11/1992,21.35612
12/11/1992,21.18946
13/11/1992,20.20851
14/11/1992,20.27315
15/11/1992,19.81826
16/11/1992,18.64975
17/11/1992,26.03634
18/11/1992,25.65225
19/11/1992,26.89783
20/11/1992,27.42374
21/11/1992,25.25022
22/11/1992,22.23353
23/11/1992,20.48083
24/11/1992,19.09856
25/11/1992,18.73496
26/11/1992,18.37044
27/11/1992,18.1776
28/11/1992,17.80043
29/11/1992,17.25564
30/11/1992,16.94822
1/12/1992,16.6634
2/12/1992,16.92206
3/12/1992,17.01722
4/12/1992,17.21527
5/12/1992,18.55296
6/12/1992,17.81027
7/12/1992,17.46442
8/12/1992,16.98492
9/12/1992,16.51524
10/12/1992,15.94749
11/12/1992,15.62798
12/12/1992,16.27096
13/12/1992,17.51078
14/12/1992,17.53159
15/12/1992,17.40515
16/12/1992,18.81991
17/12/1992,58.73388
18/12/1992,1194.92144
19/12/1992,1341.76002
20/12/1992,656.88225
21/12/1992,395.00278
22/12/1992,656.00542
23/12/1992,301.04125
24/12/1992,162.36856
25/12/1992,121.72454
26/12/1992,87.68885
27/12/1992,68.77396
28/12/1992,68.90274
29/12/1992,58.59217
30/12/1992,48.58855
31/12/1992,41.52651
1/01/1993,36.28945
2/01/1993,33.34091
3/01/1993,30.67279
4/01/1993,29.24018
5/01/1993,27.73195
6/01/1993,26.60522
7/01/1993,25.66056
8/01/1993,25.03769
9/01/1993,24.14816
10/01/1993,23.16817
11/01/1993,22.63954
12/01/1993,22.15742
13/01/1993,21.44492
14/01/1993,20.92352
15/01/1993,20.39723
16/01/1993,20.89719
17/01/1993,21.30693
18/01/1993,20.50339
19/01/1993,19.6671
20/01/1993,18.82311
21/01/1993,20.65776
22/01/1993,22.18791
23/01/1993,23.36759
24/01/1993,31.15498
25/01/1993,7804.18192
26/01/1993,4686.47654
27/01/1993,468.57266
28/01/1993,137.91277
29/01/1993,76.34832
30/01/1993,50.29612
31/01/1993,38.97598
1/02/1993,28.90268
2/02/1993,23.80852
3/02/1993,21.61983
4/02/1993,20.27642
5/02/1993,18.86302
6/02/1993,17.96037
7/02/1993,16.52341
8/02/1993,16.06834
9/02/1993,16.46579
10/02/1993,15.94997
11/02/1993,16.52369
12/02/1993,15.67484
13/02/1993,15.03604
14/02/1993,14.78937
15/02/1993,14.4705
16/02/1993,14.24086
17/02/1993,13.9732
18/02/1993,13.5198
19/02/1993,13.22198
20/02/1993,12.92505
21/02/1993,12.99825
22/02/1993,13.04025
23/02/1993,13.0218
24/02/1993,12.73103
25/02/1993,12.31857
26/02/1993,11.76226
27/02/1993,11.89482
28/02/1993,12.39475
1/03/1993,12.46711
2/03/1993,12.17832
3/03/1993,11.86902
4/03/1993,11.27553
5/03/1993,11.21535
6/03/1993,11.10517
7/03/1993,10.79969
8/03/1993,10.48924
9/03/1993,10.30308
10/03/1993,10.31316
11/03/1993,10.25494
12/03/1993,10.20522
13/03/1993,10.22607
14/03/1993,10.03648
15/03/1993,9.73324
16/03/1993,9.80137
17/03/1993,9.85025
18/03/1993,9.39786
19/03/1993,9.12438
20/03/1993,8.97171
21/03/1993,9.14271
22/03/1993,9.3233
23/03/1993,9.0854
24/03/1993,9.18771
25/03/1993,9.11981
26/03/1993,9.0157
27/03/1993,8.80833
28/03/1993,8.80302
29/03/1993,8.74221
30/03/1993,8.72497
31/03/1993,8.81643
1/04/1993,8.7945
2/04/1993,8.64334
3/04/1993,8.53252
4/04/1993,8.38914
5/04/1993,8.06742
6/04/1993,7.95697
7/04/1993,8.20642
8/04/1993,8.17393
9/04/1993,8.10158
10/04/1993,7.94313
11/04/1993,7.92855
12/04/1993,7.40134
13/04/1993,7.32194
14/04/1993,7.50007
15/04/1993,7.54037
16/04/1993,7.33147
17/04/1993,7.26855
18/04/1993,7.1778
19/04/1993,7.05527
20/04/1993,7.10193
21/04/1993,7.04355
22/04/1993,7.04593
23/04/1993,7.256
24/04/1993,7.41068
25/04/1993,7.59593
26/04/1993,7.82807
27/04/1993,8.26791
28/04/1993,8.79392
29/04/1993,8.96349
30/04/1993,8.93987
1/05/1993,8.98569
2/05/1993,9.13658
3/05/1993,9.01335
4/05/1993,9.14397
5/05/1993,9.18125
6/05/1993,9.87174
7/05/1993,10.63969
8/05/1993,10.23317
9/05/1993,10.39579
10/05/1993,11.31837
11/05/1993,10.66367
12/05/1993,10.30316
13/05/1993,10.18012
14/05/1993,9.97114
15/05/1993,9.90052
16/05/1993,9.39731
17/05/1993,9.4997
18/05/1993,9.65595
19/05/1993,9.60598
20/05/1993,9.75577
21/05/1993,9.87185
22/05/1993,10.0364
23/05/1993,10.10064
24/05/1993,9.92836
25/05/1993,9.76286
26/05/1993,9.71638
27/05/1993,9.88812
28/05/1993,9.81734
29/05/1993,9.70578
30/05/1993,9.81697
31/05/1993,9.87187
1/06/1993,9.76044
2/06/1993,9.55111
3/06/1993,9.33585
4/06/1993,9.21558
5/06/1993,9.21558
6/06/1993,9.01573
7/06/1993,8.84249
8/06/1993,8.75355
9/06/1993,8.53899
10/06/1993,8.92628
11/06/1993,10.02092
12/06/1993,9.81496
13/06/1993,9.23782
14/06/1993,8.65127
15/06/1993,8.37948
16/06/1993,8.19286
17/06/1993,7.82946
18/06/1993,7.66193
19/06/1993,7.34609
20/06/1993,7.16099
21/06/1993,7.37583
22/06/1993,7.79187
23/06/1993,7.47962
24/06/1993,7.10389
25/06/1993,6.94938
26/06/1993,6.79972
27/06/1993,6.65517
28/06/1993,6.66229
29/06/1993,6.43384
30/06/1993,6.18461
1/07/1993,6.22822
2/07/1993,6.18772
3/07/1993,6.03868
4/07/1993,5.85783
5/07/1993,5.81765
6/07/1993,5.86059
7/07/1993,7.29569
8/07/1993,10.38719
9/07/1993,9.84982
10/07/1993,9.51417
11/07/1993,8.75019
12/07/1993,8.6932
13/07/1993,8.22853
14/07/1993,7.6524
15/07/1993,7.24454
16/07/1993,6.9026
17/07/1993,6.68071
18/07/1993,6.55796
19/07/1993,6.46491
20/07/1993,6.41732
21/07/1993,6.29123
22/07/1993,6.1357
23/07/1993,6.09073
24/07/1993,6.13766
25/07/1993,6.78841
26/07/1993,7.11271
27/07/1993,6.71898
28/07/1993,6.09641
29/07/1993,5.90615
30/07/1993,5.93474
31/07/1993,6.031
1/08/1993,5.93919
2/08/1993,6.01618
3/08/1993,6.13467
4/08/1993,6.02963
5/08/1993,5.89741
6/08/1993,5.75615
7/08/1993,5.62032
8/08/1993,5.65438
9/08/1993,5.78468
10/08/1993,5.80958
11/08/1993,5.87663
12/08/1993,5.62881
13/08/1993,5.44083
14/08/1993,5.44287
15/08/1993,5.56053
16/08/1993,5.58064
17/08/1993,5.32058
18/08/1993,5.24772
19/08/1993,5.19798
20/08/1993,5.11351
21/08/1993,4.9845
22/08/1993,4.94889
23/08/1993,4.87006
24/08/1993,4.86406
25/08/1993,4.87468
26/08/1993,4.82041
27/08/1993,4.74559
28/08/1993,4.6544
29/08/1993,4.6572
30/08/1993,4.72836
31/08/1993,4.95187
1/09/1993,5.55663
2/09/1993,5.38858
3/09/1993,5.07862
4/09/1993,4.99809
5/09/1993,4.95551
6/09/1993,4.83266
7/09/1993,4.71384
8/09/1993,5.11889
9/09/1993,5.73569
10/09/1993,5.57565
11/09/1993,5.26428
12/09/1993,5.09894
13/09/1993,5.11684
14/09/1993,5.28132
15/09/1993,5.16834
16/09/1993,5.08605
17/09/1993,5.03459
18/09/1993,4.91017
19/09/1993,5.47334
20/09/1993,5.49506
21/09/1993,5.10919
22/09/1993,4.8907
23/09/1993,4.72981
24/09/1993,4.52394
25/09/1993,4.40213
26/09/1993,4.3668
27/09/1993,4.32563
28/09/1993,4.25061
29/09/1993,4.29966
30/09/1993,4.24727
